KEY_CODE,HYOSYO,CITYNAME,NAME,HTKSYORI,HTKSAKI,GASSAN,総数,農林漁業就業者世帯,農林漁業・非農林漁業就業者混合世帯,非農林漁業就業者世帯,非就業者世帯,分類不能の世帯
232030680,3,一宮市,寺島町,0,,,158,-,1,111,42,4
23203068001,4,一宮市,寺島町一丁目,0,,,121,-,1,94,25,1
23203068002,4,一宮市,寺島町二丁目,0,,,37,-,-,17,17,3
232030690,3,一宮市,寺前町,0,,,20,-,-,12,7,1
23203069019,4,一宮市,寺前町,0,,,4,-,-,3,1,-
23203069023,4,一宮市,寺前町,0,,,16,-,-,9,6,1
232030730,3,一宮市,殿町,0,,,232,-,1,119,110,2
23203073001,4,一宮市,殿町一丁目,0,,,68,-,-,41,26,1
23203073002,4,一宮市,殿町二丁目,0,,,111,-,1,50,59,1
23203073003,4,一宮市,殿町三丁目,0,,,53,-,-,28,25,-
232030740,3,一宮市,中島通,0,,,364,1,-,203,145,15
23203074001,4,一宮市,中島通一丁目,0,,,157,1,-,82,66,8
23203074002,4,一宮市,中島通二丁目,0,,,68,-,-,36,28,4
23203074003,4,一宮市,中島通三丁目,0,,,14,-,-,11,2,1
23203074004,4,一宮市,中島通四丁目,0,,,48,-,-,29,18,1
23203074005,4,一宮市,中島通五丁目,0,,,53,-,-,31,21,1
23203074022,4,一宮市,中島通五丁目（一宮北住宅二棟）,0,,,24,-,-,14,10,-
232030770,3,一宮市,長島町,0,,,469,-,-,310,155,4
23203077001,4,一宮市,長島町一丁目,0,,,130,-,-,85,44,1
23203077002,4,一宮市,長島町二丁目,0,,,174,-,-,114,57,3
23203077003,4,一宮市,長島町三丁目,0,,,97,-,-,67,30,-
23203077004,4,一宮市,長島町四丁目,0,,,35,-,-,19,16,-
23203077005,4,一宮市,長島町五丁目,0,,,33,-,-,25,8,-
232030790,2,一宮市,西小原町,0,,,19,-,-,15,4,-
232030800,3,一宮市,西島町,0,,,462,1,1,307,146,7
23203080001,4,一宮市,西島町一丁目,0,,,130,-,-,81,46,3
23203080002,4,一宮市,西島町二丁目,0,,,111,-,-,88,22,1
23203080003,4,一宮市,西島町三丁目,0,,,119,1,-,81,36,1
23203080004,4,一宮市,西島町四丁目,0,,,59,-,1,34,24,-
23203080005,4,一宮市,西島町五丁目,0,,,43,-,-,23,18,2
232030810,2,一宮市,西出町,0,,,117,3,1,81,32,-
232030850,3,一宮市,日光町,0,,,53,-,-,26,27,-
23203085019,4,一宮市,日光町,0,,,46,-,-,21,25,-
23203085021,4,一宮市,日光町,0,,,7,-,-,5,2,-
232030920,3,一宮市,八町通,0,,,180,-,-,126,53,1
23203092001,4,一宮市,八町通一丁目,0,,,74,-,-,50,24,-
23203092002,4,一宮市,八町通二丁目,0,,,106,-,-,76,29,1
232030970,3,一宮市,浜町,0,,,87,-,1,48,37,1
23203097003,4,一宮市,浜町三丁目,0,,,23,-,-,12,11,-
23203097004,4,一宮市,浜町四丁目,0,,,18,-,-,10,8,-
23203097005,4,一宮市,浜町五丁目,0,,,29,-,-,17,11,1
23203097006,4,一宮市,浜町六丁目,0,,,17,-,1,9,7,-
232030980,2,一宮市,東印田町,0,,,56,-,1,37,18,-
232030990,3,一宮市,東島町,0,,,211,-,-,142,68,1
23203099001,4,一宮市,東島町一丁目,0,,,42,-,-,26,16,-
23203099002,4,一宮市,東島町二丁目,0,,,148,-,-,104,43,1
23203099003,4,一宮市,東島町三丁目,0,,,21,-,-,12,9,-
232031010,2,一宮市,東出町,0,,,109,-,-,66,41,2
232031040,2,一宮市,東両郷町,0,,,119,-,1,71,45,2
232031090,2,一宮市,深坪町,0,,,30,-,-,20,9,1
232031120,3,一宮市,町丁字コード1120の計,0,,,120,-,-,83,33,4
23203112003,4,一宮市,浜町六丁目,0,,,113,-,-,79,31,3
23203112004,4,一宮市,藤塚町四丁目,0,,,7,-,-,4,2,1
232031150,3,一宮市,別明町,0,,,311,-,-,193,115,3
23203115001,4,一宮市,別明町一丁目,0,,,87,-,-,62,23,2
23203115002,4,一宮市,別明町二丁目,0,,,78,-,-,56,22,-
23203115003,4,一宮市,別明町三丁目,0,,,67,-,-,41,25,1
23203115004,4,一宮市,別明町四丁目,0,,,66,-,-,26,40,-
23203115005,4,一宮市,別明町五丁目,0,,,13,-,-,8,5,-
232031170,2,一宮市,北丹町,0,,,101,-,1,68,28,4
232031190,2,一宮市,本町通,0,,,34,-,-,23,11,-
232031210,2,一宮市,松島町,0,,,49,-,-,28,19,2
232031220,3,一宮市,松降通,0,,,233,1,-,133,93,6
23203122007,4,一宮市,松降通七丁目,0,,,106,-,-,61,43,2
23203122008,4,一宮市,松降通八丁目,0,,,127,1,-,72,50,4
232031230,2,一宮市,松山町,0,,,187,-,-,116,67,4
232031240,3,一宮市,水落町,0,,,59,-,-,41,18,-
23203124000,4,一宮市,水落町,0,,,31,-,-,23,8,-
23203124001,4,一宮市,水落町,0,,,28,-,-,18,10,-
232031250,2,一宮市,水附町,0,,,51,-,1,23,26,1
232031290,2,一宮市,南出町,0,,,124,1,3,74,40,6
232031310,3,一宮市,宮西通,0,,,82,-,1,50,29,2
23203131007,4,一宮市,宮西通七丁目,0,,,44,-,1,27,16,-
23203131008,4,一宮市,宮西通八丁目,0,,,38,-,-,23,13,2
232031330,3,一宮市,向山町,0,,,376,-,1,247,122,6
23203133001,4,一宮市,向山町一丁目,0,,,174,-,-,112,59,3
23203133002,4,一宮市,向山町二丁目,0,,,202,-,1,135,63,3
232031340,2,一宮市,明治通,0,,,61,-,-,44,16,1
232031360,3,一宮市,柳戸町,0,,,263,-,-,138,119,6
23203136001,4,一宮市,柳戸町一丁目,0,,,194,-,-,102,88,4
23203136002,4,一宮市,柳戸町二丁目,0,,,69,-,-,36,31,2
232031410,3,一宮市,両郷町,0,,,378,2,2,190,174,10
23203141001,4,一宮市,両郷町一丁目,1,,141002,42,-,-,23,17,2
23203141002,4,一宮市,両郷町二丁目,2,141001,,X,X,X,X,X,X
23203141003,4,一宮市,両郷町三丁目,0,,,136,-,-,62,71,3
23203141004,4,一宮市,両郷町四丁目,0,,,43,1,-,22,19,1
23203141005,4,一宮市,両郷町五丁目,0,,,157,1,2,83,67,4
232031420,3,一宮市,枠杁町,0,,,276,-,-,183,89,4
23203142003,4,一宮市,枠杁町三丁目,0,,,146,-,-,95,49,2
23203142004,4,一宮市,枠杁町四丁目,0,,,130,-,-,88,40,2
232031440,3,一宮市,神山,0,,,968,-,1,599,351,17
23203144001,4,一宮市,神山一丁目,0,,,354,-,-,221,129,4
23203144002,4,一宮市,神山二丁目,0,,,358,-,-,228,123,7
23203144003,4,一宮市,神山三丁目,0,,,256,-,1,150,99,6
232031450,3,一宮市,苅安賀,0,,,567,1,1,316,237,12
23203145001,4,一宮市,苅安賀一丁目,0,,,491,1,-,267,213,10
23203145002,4,一宮市,苅安賀二丁目,0,,,76,-,1,49,24,2
232031460,3,一宮市,昭和,0,,,1016,4,2,595,392,23
23203146001,4,一宮市,昭和一丁目,0,,,318,-,1,200,110,7
23203146002,4,一宮市,昭和二丁目,0,,,454,3,-,250,188,13
23203146003,4,一宮市,昭和三丁目,0,,,244,1,1,145,94,3
232031480,3,一宮市,新生,0,,,1703,-,-,954,712,37
23203148001,4,一宮市,新生一丁目,0,,,309,-,-,198,107,4
23203148002,4,一宮市,新生二丁目,0,,,595,-,-,303,278,14
23203148003,4,一宮市,新生三丁目,0,,,460,-,-,254,197,9
23203148004,4,一宮市,新生四丁目,0,,,339,-,-,199,130,10
232031490,3,一宮市,末広,0,,,1187,1,2,742,424,18
23203149001,4,一宮市,末広一丁目,0,,,418,-,2,272,136,8
23203149002,4,一宮市,末広二丁目,0,,,413,-,-,283,124,6
23203149003,4,一宮市,末広三丁目,0,,,356,1,-,187,164,4
232031500,3,一宮市,住吉,0,,,547,3,-,360,178,6
23203150001,4,一宮市,住吉一丁目,0,,,318,3,-,202,111,2
23203150002,4,一宮市,住吉二丁目,0,,,229,-,-,158,67,4
232031510,3,一宮市,野口,0,,,511,-,-,328,171,12
23203151001,4,一宮市,野口一丁目,0,,,308,-,-,192,109,7
23203151002,4,一宮市,野口二丁目,0,,,203,-,-,136,62,5
232031520,3,一宮市,平和,0,,,1221,1,2,678,513,27
23203152001,4,一宮市,平和一丁目,0,,,378,-,1,225,145,7
23203152002,4,一宮市,平和二丁目,0,,,475,1,1,273,187,13
23203152003,4,一宮市,平和三丁目,0,,,368,-,-,180,181,7
232031530,3,一宮市,せんい,0,,,108,-,-,61,46,1
23203153001,4,一宮市,せんい一丁目,0,,,80,-,-,49,30,1
23203153002,4,一宮市,せんい二丁目,0,,,17,-,-,5,12,-
23203153003,4,一宮市,せんい三丁目,1,,153004,11,-,-,7,4,-
23203153004,4,一宮市,せんい四丁目,2,153003,,X,X,X,X,X,X
232031540,3,一宮市,若竹,0,,,310,-,-,199,107,4
23203154001,4,一宮市,若竹一丁目,0,,,35,-,-,18,17,-
23203154002,4,一宮市,若竹二丁目,0,,,52,-,-,34,16,2
23203154003,4,一宮市,若竹三丁目,0,,,114,-,-,73,39,2
23203154004,4,一宮市,若竹四丁目,0,,,109,-,-,74,35,-
232031550,3,一宮市,赤見,0,,,591,8,3,365,206,9
23203155001,4,一宮市,赤見一丁目,0,,,40,-,-,28,11,1
23203155002,4,一宮市,赤見二丁目,0,,,94,1,1,53,36,3
23203155003,4,一宮市,赤見三丁目,0,,,179,1,2,115,60,1
23203155004,4,一宮市,赤見四丁目,0,,,278,6,-,169,99,4
232031560,3,一宮市,朝日,0,,,254,-,-,150,99,5
23203156001,4,一宮市,朝日一丁目,0,,,170,-,-,99,68,3
23203156002,4,一宮市,朝日二丁目,0,,,54,-,-,34,20,-
23203156003,4,一宮市,朝日三丁目,0,,,30,-,-,17,11,2
232031570,3,一宮市,泉,0,,,660,-,-,373,271,16
23203157001,4,一宮市,泉一丁目,0,,,132,-,-,80,45,7
23203157002,4,一宮市,泉二丁目,0,,,300,-,-,178,116,6
23203157003,4,一宮市,泉三丁目,0,,,228,-,-,115,110,3
232031580,3,一宮市,大江,0,,,538,-,-,277,245,16
23203158001,4,一宮市,大江一丁目,0,,,190,-,-,99,87,4
23203158002,4,一宮市,大江二丁目,0,,,104,-,-,53,49,2
23203158003,4,一宮市,大江三丁目,0,,,244,-,-,125,109,10
232031590,3,一宮市,大浜,0,,,178,-,1,116,56,5
23203159001,4,一宮市,大浜一丁目,0,,,62,-,1,39,20,2
23203159002,4,一宮市,大浜二丁目,0,,,116,-,-,77,36,3
232031600,3,一宮市,大宮,0,,,761,1,2,474,258,26
23203160001,4,一宮市,大宮一丁目,0,,,264,-,-,178,83,3
23203160002,4,一宮市,大宮二丁目,0,,,123,-,-,76,45,2
23203160003,4,一宮市,大宮三丁目,0,,,167,1,-,94,61,11
23203160004,4,一宮市,大宮四丁目,0,,,166,-,2,100,57,7
23203160005,4,一宮市,大宮五丁目,0,,,41,-,-,26,12,3
232031610,3,一宮市,音羽,0,,,727,-,1,476,244,6
23203161001,4,一宮市,音羽一丁目,0,,,174,-,1,111,61,1
23203161002,4,一宮市,音羽二丁目,0,,,177,-,-,119,56,2
23203161003,4,一宮市,音羽三丁目,0,,,376,-,-,246,127,3
232031620,3,一宮市,貴船,0,,,456,-,-,257,182,17
23203162001,4,一宮市,貴船一丁目,0,,,185,-,-,98,83,4
23203162002,4,一宮市,貴船二丁目,0,,,271,-,-,159,99,13
232031630,3,一宮市,栄,0,,,1002,3,1,578,404,16
23203163001,4,一宮市,栄一丁目,0,,,455,1,1,269,176,8
23203163002,4,一宮市,栄二丁目,0,,,211,-,-,118,90,3
23203163003,4,一宮市,栄三丁目,0,,,70,1,-,33,34,2
23203163004,4,一宮市,栄四丁目,0,,,266,1,-,158,104,3
232031640,3,一宮市,桜,0,,,497,-,2,278,205,12
23203164001,4,一宮市,桜一丁目,0,,,187,-,1,93,87,6
23203164002,4,一宮市,桜二丁目,0,,,119,-,-,62,53,4
23203164003,4,一宮市,桜三丁目,0,,,191,-,1,123,65,2
232031650,3,一宮市,大志,0,,,542,4,-,336,198,4
23203165001,4,一宮市,大志一丁目,0,,,392,3,-,243,142,4
23203165002,4,一宮市,大志二丁目,0,,,150,1,-,93,56,-
232031660,3,一宮市,天王,0,,,593,-,1,381,200,11
23203166001,4,一宮市,天王一丁目,0,,,144,-,-,89,52,3
23203166002,4,一宮市,天王二丁目,0,,,249,-,-,162,82,5
23203166003,4,一宮市,天王三丁目,0,,,87,-,-,56,30,1
23203166004,4,一宮市,天王四丁目,0,,,113,-,1,74,36,2
232031670,3,一宮市,羽衣,0,,,72,-,-,39,30,3
23203167001,4,一宮市,羽衣一丁目,0,,,41,-,-,23,17,1
23203167002,4,一宮市,羽衣二丁目,0,,,31,-,-,16,13,2
232031680,3,一宮市,八幡,0,,,1337,-,7,885,411,34
23203168001,4,一宮市,八幡一丁目,0,,,107,-,-,62,40,5
23203168002,4,一宮市,八幡二丁目,0,,,312,-,-,200,105,7
23203168003,4,一宮市,八幡三丁目,0,,,229,-,1,152,74,2
23203168004,4,一宮市,八幡四丁目,0,,,418,-,1,299,104,14
23203168005,4,一宮市,八幡五丁目,0,,,271,-,5,172,88,6
232031690,3,一宮市,富士,0,,,876,2,1,440,415,18
23203169001,4,一宮市,富士一丁目,0,,,301,2,-,143,151,5
23203169002,4,一宮市,富士二丁目,0,,,310,-,1,155,145,9
23203169003,4,一宮市,富士三丁目,0,,,170,-,-,91,76,3
23203169004,4,一宮市,富士四丁目,0,,,95,-,-,51,43,1
232031700,3,一宮市,文京,0,,,208,-,-,138,68,2
23203170001,4,一宮市,文京一丁目,0,,,106,-,-,65,41,-
23203170002,4,一宮市,文京二丁目,0,,,102,-,-,73,27,2
232031710,3,一宮市,本町,0,,,948,-,-,592,339,17
23203171001,4,一宮市,本町一丁目,0,,,95,-,-,58,37,-
23203171002,4,一宮市,本町二丁目,0,,,119,-,-,54,61,4
23203171003,4,一宮市,本町三丁目,0,,,192,-,-,120,66,6
23203171004,4,一宮市,本町四丁目,0,,,542,-,-,360,175,7
232031720,3,一宮市,真清田,0,,,297,1,1,155,134,6
23203172001,4,一宮市,真清田一丁目,0,,,59,-,-,37,20,2
23203172002,4,一宮市,真清田二丁目,0,,,238,1,1,118,114,4
232031730,3,一宮市,松降,0,,,395,1,-,227,155,12
23203173001,4,一宮市,松降一丁目,0,,,174,-,-,105,63,6
23203173002,4,一宮市,松降二丁目,0,,,221,1,-,122,92,6
232031740,3,一宮市,緑,0,,,843,1,1,496,324,21
23203174001,4,一宮市,緑一丁目,0,,,258,-,-,155,98,5
23203174002,4,一宮市,緑二丁目,0,,,189,-,-,104,83,2
23203174003,4,一宮市,緑三丁目,0,,,52,-,-,29,22,1
23203174004,4,一宮市,緑四丁目,0,,,196,-,1,124,62,9
23203174005,4,一宮市,緑五丁目,0,,,148,1,-,84,59,4
232031750,3,一宮市,和光,0,,,351,-,-,211,123,17
23203175001,4,一宮市,和光一丁目,0,,,72,-,-,46,25,1
23203175002,4,一宮市,和光二丁目,0,,,279,-,-,165,98,16
232031760,3,一宮市,島崎,1,,176001;176002,126,-,-,65,61,-
23203176001,4,一宮市,島崎一丁目,2,1760,,X,X,X,X,X,X
23203176002,4,一宮市,島崎二丁目,2,1760,,X,X,X,X,X,X
232031770,3,一宮市,平島,0,,,611,3,2,355,233,18
23203177001,4,一宮市,平島一丁目,0,,,433,3,1,246,173,10
23203177002,4,一宮市,平島二丁目,0,,,164,-,1,101,54,8
23203177003,4,一宮市,平島三丁目,0,,,14,-,-,8,6,-
232031780,3,一宮市,平安,0,,,79,-,-,44,34,1
23203178001,4,一宮市,平安一丁目,0,,,71,-,-,40,30,1
23203178002,4,一宮市,平安二丁目,0,,,8,-,-,4,4,-
232031790,3,一宮市,観音寺,0,,,370,-,1,216,146,7
23203179001,4,一宮市,観音寺一丁目,0,,,316,-,1,183,127,5
23203179002,4,一宮市,観音寺二丁目,0,,,54,-,-,33,19,2
232031800,3,一宮市,中町,0,,,409,-,3,245,148,13
23203180001,4,一宮市,中町一丁目,0,,,94,-,1,55,36,2
23203180002,4,一宮市,中町二丁目,0,,,315,-,2,190,112,11
232031810,3,一宮市,花池,0,,,2759,5,5,1632,1065,52
23203181001,4,一宮市,花池一丁目,0,,,811,1,2,502,286,20
23203181002,4,一宮市,花池二丁目,0,,,509,2,1,312,189,5
23203181003,4,一宮市,花池三丁目,0,,,580,1,1,352,217,9
23203181004,4,一宮市,花池四丁目,0,,,859,1,1,466,373,18
232031820,3,一宮市,宮地,0,,,451,3,7,289,143,9
23203182001,4,一宮市,宮地一丁目,0,,,262,1,2,172,82,5
23203182002,4,一宮市,宮地二丁目,0,,,189,2,5,117,61,4
232031830,3,一宮市,妙興寺,0,,,176,-,-,92,82,2
23203183001,4,一宮市,妙興寺一丁目,0,,,130,-,-,66,63,1
23203183002,4,一宮市,妙興寺二丁目,0,,,46,-,-,26,19,1
232031840,3,一宮市,あずら,0,,,819,2,4,454,341,18
23203184001,4,一宮市,あずら一丁目,0,,,260,1,2,147,106,4
23203184002,4,一宮市,あずら二丁目,0,,,358,-,2,208,143,5
23203184003,4,一宮市,あずら三丁目,0,,,201,1,-,99,92,9
232031880,3,一宮市,多加木,0,,,2052,7,7,1249,745,44
23203188001,4,一宮市,多加木一丁目,0,,,532,1,2,327,181,21
23203188002,4,一宮市,多加木二丁目,0,,,248,-,1,143,101,3
23203188003,4,一宮市,多加木三丁目,0,,,329,4,-,192,130,3
23203188004,4,一宮市,多加木四丁目,0,,,488,2,4,304,168,10
23203188005,4,一宮市,多加木五丁目,0,,,455,-,-,283,165,7
232031890,3,一宮市,向山南,0,,,164,1,4,95,60,4
23203189001,4,一宮市,向山南一丁目,0,,,58,1,2,33,20,2
23203189002,4,一宮市,向山南二丁目,0,,,106,-,2,62,40,2
232031900,3,一宮市,森本,0,,,2191,6,6,1362,787,30
23203190001,4,一宮市,森本一丁目,0,,,626,-,1,383,232,10
23203190002,4,一宮市,森本二丁目,0,,,420,3,3,265,143,6
23203190003,4,一宮市,森本三丁目,0,,,346,3,1,232,104,6
23203190004,4,一宮市,森本四丁目,0,,,353,-,-,230,119,4
23203190005,4,一宮市,森本五丁目,0,,,446,-,1,252,189,4
232031910,3,一宮市,三ツ井,0,,,1487,9,4,863,558,53
23203191001,4,一宮市,三ツ井一丁目,0,,,235,1,-,112,116,6
23203191002,4,一宮市,三ツ井二丁目,0,,,225,6,1,143,69,6
23203191003,4,一宮市,三ツ井三丁目,0,,,43,-,-,11,23,9
23203191004,4,一宮市,三ツ井四丁目,0,,,93,-,-,61,31,1
23203191005,4,一宮市,三ツ井五丁目,0,,,288,1,3,174,102,8
23203191006,4,一宮市,三ツ井六丁目,0,,,180,-,-,110,60,10
23203191007,4,一宮市,三ツ井七丁目,0,,,234,-,-,127,96,11
23203191008,4,一宮市,三ツ井八丁目,0,,,189,1,-,125,61,2
232031920,3,一宮市,猿海道,0,,,859,2,3,495,344,15
23203192001,4,一宮市,猿海道一丁目,0,,,319,2,1,183,131,2
23203192002,4,一宮市,猿海道二丁目,0,,,297,-,-,177,115,5
23203192003,4,一宮市,猿海道三丁目,0,,,243,-,2,135,98,8
232032010,3,一宮市,大毛,0,,,835,4,2,503,302,24
23203201007,4,一宮市,大毛字小松寺東,0,,,5,-,-,2,3,-
23203201009,4,一宮市,大毛字弘法寺,0,,,282,1,-,175,99,7
23203201010,4,一宮市,大毛字高須賀,0,,,242,-,1,136,98,7
23203201011,4,一宮市,大毛字池田,0,,,270,3,1,176,81,9
23203201012,4,一宮市,大毛字神明廻,0,,,36,-,-,14,21,1
232032020,3,一宮市,光明寺,0,,,1386,10,5,899,433,39
23203202013,4,一宮市,光明寺字神宮,2,202015,,X,X,X,X,X,X
23203202015,4,一宮市,光明寺字小路東,1,,202013,382,1,1,239,129,12
23203202016,4,一宮市,光明寺字天王裏,0,,,77,2,2,51,20,2
23203202017,4,一宮市,光明寺字石原,0,,,326,3,1,215,95,12
23203202018,4,一宮市,光明寺字権現塚,0,,,507,4,1,343,146,13
23203202019,4,一宮市,光明寺字神明前,0,,,94,-,-,51,43,-
232032030,2,一宮市,笹野,0,,,450,-,1,279,157,13
232032040,3,一宮市,佐千原,0,,,713,2,2,412,276,21
23203204001,4,一宮市,佐千原字屋敷,0,,,324,-,2,195,120,7
23203204002,4,一宮市,佐千原字藤の宮,0,,,314,1,-,175,125,13
23203204022,4,一宮市,佐千原字南切野,0,,,75,1,-,42,31,1
232032050,2,一宮市,更屋敷,0,,,355,2,2,200,143,8
232032060,3,一宮市,島村,0,,,1285,1,3,703,540,38
23203206006,4,一宮市,島村字大西出,0,,,534,-,2,323,197,12
23203206007,4,一宮市,島村字南裏山,0,,,403,1,1,238,149,14
23203206008,4,一宮市,島村字北裏山,0,,,348,-,-,142,194,12
232032070,2,一宮市,杉山,0,,,137,2,-,86,46,3
232032080,3,一宮市,高田,0,,,489,6,2,300,167,14
23203208004,4,一宮市,高田字南屋敷,1,,208006,273,2,-,171,95,5
23203208005,4,一宮市,高田字瓦ケ野,0,,,216,4,2,129,72,9
23203208006,4,一宮市,高田字北門,2,208004,,X,X,X,X,X,X
232032090,2,一宮市,田所,0,,,105,1,2,66,33,3
232032100,3,一宮市,富塚,0,,,346,1,-,219,121,5
23203210002,4,一宮市,富塚字山寺,0,,,15,-,-,8,7,-
23203210003,4,一宮市,富塚字郷裏,0,,,331,1,-,211,114,5
232032510,3,一宮市,浅野,0,,,2150,8,17,1274,805,46
23203251038,4,一宮市,浅野字紅楳野,0,,,269,-,3,182,78,6
23203251039,4,一宮市,浅野字赤見前,0,,,258,1,-,149,101,7
23203251040,4,一宮市,浅野字花ノ木,0,,,250,-,4,169,74,3
23203251041,4,一宮市,浅野字比丘尼塚,0,,,135,-,1,81,49,4
23203251042,4,一宮市,浅野字南之川,0,,,184,6,4,100,68,6
23203251043,4,一宮市,浅野字大西裏,0,,,274,-,1,157,110,6
23203251044,4,一宮市,浅野字馬東,0,,,22,-,-,10,12,-
23203251059,4,一宮市,浅野字青石,0,,,139,-,-,64,71,4
23203251060,4,一宮市,浅野字大曲り,0,,,232,-,2,136,90,4
23203251061,4,一宮市,浅野字青石,0,,,77,-,-,37,37,3
23203251062,4,一宮市,浅野字野口,0,,,145,1,2,84,56,2
23203251063,4,一宮市,浅野字神明下,0,,,165,-,-,105,59,1
232032520,3,一宮市,大赤見,0,,,1295,4,8,717,520,46
23203252015,4,一宮市,大赤見字西川垂,0,,,138,-,2,77,56,3
23203252016,4,一宮市,大赤見字若年西,0,,,188,-,1,108,68,11
23203252017,4,一宮市,大赤見字東川垂,0,,,110,1,-,63,44,2
23203252018,4,一宮市,大赤見字大山,0,,,228,-,-,70,145,13
23203252032,4,一宮市,大赤見字下河原,0,,,90,-,-,46,43,1
23203252049,4,一宮市,大赤見字地下中屋敷,0,,,173,2,2,117,45,7
23203252050,4,一宮市,大赤見字才勝,0,,,368,1,3,236,119,9
232032530,3,一宮市,北小渕,0,,,601,5,7,382,195,12
23203253030,4,一宮市,北小渕字八幡,0,,,274,4,6,161,99,4
23203253031,4,一宮市,北小渕字道上,0,,,327,1,1,221,96,8
232032540,2,一宮市,小赤見,0,,,194,4,2,125,61,2
232032550,3,一宮市,春明,0,,,1516,7,7,916,551,35
23203255023,4,一宮市,春明字裏山,0,,,208,-,2,142,62,2
23203255025,4,一宮市,春明字西砂吹埋,0,,,264,-,-,81,173,10
23203255026,4,一宮市,春明字東張渕,0,,,103,-,-,67,34,2
23203255054,4,一宮市,春明字五三条,0,,,262,1,1,172,80,8
23203255055,4,一宮市,春明字西切生,0,,,140,1,1,87,47,4
23203255056,4,一宮市,春明字北石田生,0,,,180,3,1,112,61,3
23203255057,4,一宮市,春明字西柳原,0,,,277,2,2,184,84,5
23203255064,4,一宮市,春明字中切生,0,,,82,-,-,71,10,1
23203255099,4,一宮市,春明字裏山,0,,,-,-,-,-,-,-
232032560,2,一宮市,定水寺,0,,,366,4,3,237,106,16
232032570,3,一宮市,瀬部,0,,,1307,6,7,848,419,27
23203257001,4,一宮市,瀬部字上山,0,,,206,-,1,114,88,3
23203257002,4,一宮市,瀬部字本郷,0,,,91,-,-,54,33,4
23203257003,4,一宮市,瀬部字西山,0,,,386,2,2,264,111,7
23203257004,4,一宮市,瀬部字川原山,0,,,359,4,1,235,111,8
23203257005,4,一宮市,瀬部字水留,0,,,265,-,3,181,76,5
232032580,3,一宮市,時之島,0,,,1855,9,13,1181,609,43
23203258007,4,一宮市,時之島字寺前,0,,,229,1,-,149,75,4
23203258008,4,一宮市,時之島字本郷,0,,,261,-,1,168,82,10
23203258009,4,一宮市,時之島字西屋敷,0,,,219,-,1,148,65,5
23203258010,4,一宮市,時之島字郷浦,0,,,129,1,1,79,47,1
23203258011,4,一宮市,時之島字川向,0,,,299,4,5,212,72,6
23203258012,4,一宮市,時之島字古薬師,0,,,81,1,-,37,43,-
23203258046,4,一宮市,時之島字下途,0,,,74,-,-,38,35,1
23203258048,4,一宮市,時之島字上垂,0,,,17,-,-,11,6,-
23203258051,4,一宮市,時之島字宮ノ腰,0,,,207,1,4,144,54,4
23203258052,4,一宮市,時之島字手招,0,,,203,-,-,110,84,9
23203258053,4,一宮市,時之島字三桝野,0,,,131,1,1,81,45,3
23203258055,4,一宮市,時之島字堂山,0,,,5,-,-,4,1,-
232032590,3,一宮市,西大海道,0,,,830,5,6,513,286,20
23203259045,4,一宮市,西大海道字曽津,0,,,273,4,2,160,99,8
23203259046,4,一宮市,西大海道字北裏,0,,,103,-,2,73,27,1
23203259047,4,一宮市,西大海道字宅美,0,,,293,-,1,185,101,6
23203259048,4,一宮市,西大海道字柏木,0,,,161,1,1,95,59,5
232032600,3,一宮市,丹羽,0,,,773,4,4,464,284,17
23203260002,4,一宮市,丹羽字山ノ子南,0,,,6,-,-,2,4,-
23203260004,4,一宮市,丹羽字押出,0,,,11,-,-,8,3,-
23203260013,4,一宮市,丹羽字大森,0,,,133,2,2,80,45,4
23203260014,4,一宮市,丹羽字堀口,0,,,426,2,1,258,154,11
23203260020,4,一宮市,丹羽字井端,0,,,197,-,1,116,78,2
232032610,2,一宮市,馬見塚,0,,,755,3,5,456,283,8
232032620,2,一宮市,南小渕,0,,,554,4,1,334,195,20
232032630,3,一宮市,柚木颪,0,,,492,-,4,314,163,11
23203263019,4,一宮市,柚木颪字東川垂,0,,,138,-,-,81,54,3
23203263027,4,一宮市,柚木颪字柚木,0,,,114,-,-,71,39,4
23203263028,4,一宮市,柚木颪字新田,0,,,195,-,4,131,56,4
23203263048,4,一宮市,柚木颪字東川垂,0,,,45,-,-,31,14,-
232033020,2,一宮市,丹陽町五日市場,0,,,197,3,5,121,63,5
232033030,3,一宮市,丹陽町九日市場,0,,,649,6,11,390,223,19
23203303021,4,一宮市,丹陽町九日市場字平,0,,,498,4,5,296,176,17
23203303022,4,一宮市,丹陽町九日市場字北出,0,,,151,2,6,94,47,2
232033050,3,一宮市,丹陽町重吉,0,,,237,6,7,141,74,9
23203305007,4,一宮市,丹陽町重吉字宮前,0,,,115,4,4,66,37,4
23203305008,4,一宮市,丹陽町重吉字新田郷,0,,,122,2,3,75,37,5
232033060,3,一宮市,丹陽町多加木,0,,,22,-,-,13,9,-
23203306013,4,一宮市,丹陽町多加木字浅間堂,0,,,22,-,-,13,9,-
23203306033,4,一宮市,丹陽町多加木字赤池浦,0,,,-,-,-,-,-,-
232033070,3,一宮市,伝法寺,0,,,1760,8,10,1238,481,23
23203307024,4,一宮市,伝法寺六丁目,0,,,883,6,7,607,249,14
23203307025,4,一宮市,伝法寺一丁目,0,,,877,2,3,631,232,9
232033080,2,一宮市,丹陽町外崎,1,,310005,479,3,4,291,173,8
