KEY_CODE,HTKSYORI,HTKSAKI,GASSAN,T001100001,T001100002,T001100003,T001100004,T001100005,T001100006,T001100007,T001100008,T001100009,T001100010,T001100011,T001100012,T001100013,T001100014,T001100015,T001100016,T001100017,T001100018,T001100019,T001100020,T001100021,T001100022,T001100023,T001100024,T001100025,T001100026,T001100027,T001100028,T001100029,T001100030,T001100031,T001100032,T001100033,T001100034,T001100035,T001100036,T001100037,T001100038,T001100039,T001100040,T001100041,T001100042,T001100043,T001100044,T001100045,T001100046,T001100047,T001100048,T001100049,T001100050
,,,,Å@êlå˚ÅiëçêîÅj,Å@êlå˚ÅiëçêîÅjÅ@íj,Å@êlå˚ÅiëçêîÅjÅ@èó,Å@ÇOÅ`ÇPÇSçŒêlå˚Å@ëçêî,Å@ÇOÅ`ÇPÇSçŒêlå˚Å@íj,Å@ÇOÅ`ÇPÇSçŒêlå˚Å@èó,Å@ÇPÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇPÇTçŒà»è„êlå˚Å@íj,Å@ÇPÇTçŒà»è„êlå˚Å@èó,Å@ÇPÇTÅ`ÇUÇSçŒêlå˚Å@ëçêî,Å@ÇPÇTÅ`ÇUÇSçŒêlå˚Å@íj,Å@ÇPÇTÅ`ÇUÇSçŒêlå˚Å@èó,Å@ÇPÇWçŒà»è„êlå˚Å@ëçêî,Å@ÇPÇWçŒà»è„êlå˚Å@íj,Å@ÇPÇWçŒà»è„êlå˚Å@èó,Å@ÇQÇOçŒà»è„êlå˚Å@ëçêî,Å@ÇQÇOçŒà»è„êlå˚Å@íj,Å@ÇQÇOçŒà»è„êlå˚Å@èó,Å@ÇUÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇUÇTçŒà»è„êlå˚Å@íj,Å@ÇUÇTçŒà»è„êlå˚Å@èó,Å@ÇVÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇVÇTçŒà»è„êlå˚Å@íj,Å@ÇVÇTçŒà»è„êlå˚Å@èó,Å@ÇWÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇWÇTçŒà»è„êlå˚Å@íj,Å@ÇWÇTçŒà»è„êlå˚Å@èó,Å@ÇXÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇXÇTçŒà»è„êlå˚Å@íj,Å@ÇXÇTçŒà»è„êlå˚Å@èó,Å@äOçëêlêlå˚Å@ëçêî,Å@äOçëêlêlå˚Å@íj,Å@äOçëêlêlå˚Å@èó,Å@ê¢ë—ëçêî,Å@àÍî ê¢ë—êî,Å@ÇPêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇQêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇRêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇSêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇTêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇUêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇVêlà»è„ê¢ë—êîÅ@àÍî ê¢ë—êî,Å@êeë∞ÇÃÇ›ÇÃê¢ë—êîÅ@àÍî ê¢ë—êî,Å@äjâ∆ë∞ê¢ë—êîÅ@àÍî ê¢ë—êî,Å@äjâ∆ë∞à»äOÇÃê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇUçŒñ¢ñûê¢ë—àıÇÃÇ¢ÇÈê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇUÇTçŒà»è„ê¢ë—àıÇÃÇ¢ÇÈê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ê¢ë—éÂÇÃîNóÓÇ™ÇQÇOÅ`ÇQÇXçŒÇÃÇPêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@çÇóÓíPêgê¢ë—êîÅ@àÍî ê¢ë—êî,Å@çÇóÓïvïwê¢ë—êîÅ@àÍî ê¢ë—êî
52395742,1,,52395751,49,24,25,2,0,2,51,26,25,14,8,6,51,26,25,51,26,25,37,18,19,19,9,10,5,2,3,0,0,0,0,0,0,28,28,14,12,2,1,1,0,0,16,13,3,1,27,0,11,7
52395743,2,52395753,,3,2,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52395744,2,52395735,,5,3,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52395745,0,,,66,39,27,2,1,1,64,38,26,25,18,7,64,38,26,64,38,26,39,20,19,23,14,9,8,5,3,0,0,0,1,0,1,30,30,11,9,7,2,0,0,1,19,14,5,1,23,1,5,8
52395746,0,,,10,6,4,0,0,0,10,6,4,2,1,1,10,6,4,10,6,4,8,5,3,6,3,3,1,1,0,0,0,0,0,0,0,6,6,3,2,1,0,0,0,0,3,2,1,0,6,0,3,1
52395747,0,,,31,16,15,4,2,2,27,14,13,14,7,7,27,14,13,26,14,12,13,7,6,6,2,4,4,1,3,0,0,0,0,0,0,15,15,5,6,3,0,1,0,0,10,8,2,0,10,0,4,1
52395748,0,,,33,18,15,6,3,3,27,15,12,16,9,7,27,15,12,26,15,11,11,6,5,3,1,2,2,0,2,0,0,0,1,1,0,12,12,3,3,3,1,1,1,0,9,6,3,1,7,0,2,2
52395749,2,52395759,,3,1,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52395751,2,52395742,,4,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52395752,0,,,26,15,11,1,0,1,25,15,10,11,6,5,24,15,9,23,14,9,14,9,5,5,3,2,3,1,2,0,0,0,0,0,0,14,14,7,4,1,2,0,0,0,7,5,2,0,11,0,6,2
52395753,1,,52395743,17,8,9,3,2,1,17,8,9,10,4,6,17,8,9,17,8,9,7,4,3,5,2,3,2,2,0,1,1,0,0,0,0,7,7,2,2,2,2,0,0,0,6,4,2,0,5,0,1,0
52395754,0,,,13,6,7,0,0,0,13,6,7,6,3,3,13,6,7,13,6,7,7,3,4,4,1,3,2,0,2,0,0,0,0,0,0,6,6,3,0,2,1,0,0,0,3,1,2,0,5,0,2,0
52395755,0,,,15,7,8,0,0,0,15,7,8,6,3,3,15,7,8,15,7,8,9,4,5,6,2,4,5,1,4,0,0,0,0,0,0,7,7,1,4,2,0,0,0,0,5,4,1,0,6,0,1,2
52395756,0,,,67,34,33,3,2,1,64,32,32,26,17,9,62,31,31,62,31,31,38,15,23,21,8,13,6,2,4,0,0,0,3,2,1,28,28,4,16,3,4,0,1,0,24,20,4,0,23,0,3,11
52395757,0,,,69,36,33,2,0,2,67,36,31,26,12,14,67,36,31,67,36,31,41,24,17,18,11,7,4,3,1,0,0,0,1,1,0,36,36,14,13,7,2,0,0,0,22,19,3,0,29,0,10,8
52395758,0,,,35,19,16,2,1,1,33,18,15,18,8,10,32,18,14,32,18,14,15,10,5,9,6,3,3,3,0,0,0,0,0,0,0,12,12,2,4,2,2,1,1,0,10,5,5,0,9,0,2,0
52395759,1,,52395749,43,23,20,2,2,0,44,22,22,15,8,7,41,20,21,41,20,21,29,14,15,16,9,7,6,2,4,0,0,0,1,1,0,21,21,12,5,2,2,2,0,0,11,8,3,0,21,0,12,3
52395760,0,,,31,18,13,2,1,1,29,17,12,17,11,6,29,17,12,29,17,12,12,6,6,8,4,4,0,0,0,0,0,0,0,0,0,14,14,4,6,1,3,0,0,0,10,7,3,1,9,0,4,1
52395761,0,,,12,6,6,0,0,0,12,6,6,3,2,1,12,6,6,12,6,6,9,4,5,6,2,4,4,1,3,0,0,0,0,0,0,6,6,2,2,2,0,0,0,0,4,4,0,0,6,0,2,1
52395762,0,,,47,23,24,0,0,0,47,23,24,18,8,10,45,22,23,45,22,23,29,15,14,16,9,7,3,1,2,0,0,0,0,0,0,24,24,10,9,3,1,0,1,0,14,10,4,0,20,0,7,7
52395763,0,,,17,9,8,1,1,0,16,8,8,4,1,3,15,7,8,15,7,8,12,7,5,6,3,3,0,0,0,0,0,0,0,0,0,10,10,5,3,2,0,0,0,0,5,5,0,0,9,0,5,3
52395764,0,,,40,17,23,3,2,1,37,15,22,16,5,11,34,13,21,34,13,21,21,10,11,11,4,7,6,1,5,0,0,0,1,1,0,11,11,0,4,4,1,0,0,2,10,5,5,0,11,0,0,2
52395765,0,,,25,13,12,0,0,0,25,13,12,10,6,4,24,12,12,23,11,12,15,7,8,6,2,4,2,2,0,0,0,0,0,0,0,11,11,1,8,1,0,1,0,0,10,10,0,0,11,0,1,5
52395766,0,,,124,63,61,10,5,5,114,58,56,48,26,22,110,55,55,108,54,54,66,32,34,29,13,16,8,3,5,0,0,0,3,2,1,53,53,13,25,7,3,2,3,0,39,30,9,2,44,0,10,15
52395767,0,,,97,48,49,6,3,3,91,45,46,45,23,22,87,41,46,86,41,45,46,22,24,29,11,18,10,5,5,1,0,1,2,1,1,41,41,8,19,8,4,1,1,0,33,27,6,1,29,0,7,10
52395768,0,,,186,103,83,19,10,9,167,93,74,85,49,36,162,89,73,159,86,73,82,44,38,37,18,19,10,7,3,1,0,1,0,0,0,76,76,21,30,10,5,7,2,1,54,46,8,5,55,1,17,18
52395769,0,,,405,177,228,12,6,6,393,171,222,182,93,89,385,165,220,384,164,220,211,78,133,144,51,93,76,15,61,28,6,22,6,0,6,97,91,25,35,17,4,8,1,1,65,51,14,0,58,3,14,17
52395770,0,,,125,57,68,7,5,2,118,52,66,42,21,21,117,51,66,116,51,65,76,31,45,39,15,24,20,7,13,4,0,4,0,0,0,51,51,13,17,11,7,2,0,1,37,23,14,1,47,0,13,12
52395771,0,,,29,15,14,0,0,0,29,15,14,16,8,8,28,15,13,27,15,12,13,7,6,8,4,4,2,1,1,0,0,0,0,0,0,14,14,5,6,1,1,1,0,0,9,7,2,0,11,0,4,2
52395772,0,,,25,9,16,1,0,1,24,9,15,9,4,5,23,9,14,22,9,13,15,5,10,9,2,7,2,1,1,0,0,0,0,0,0,11,11,2,6,1,2,0,0,0,9,8,1,0,10,0,2,4
52395773,0,,,36,16,20,0,0,0,34,15,19,8,4,4,34,15,19,34,15,19,26,11,15,12,4,8,7,1,6,1,0,1,0,0,0,19,19,8,6,4,1,0,0,0,11,7,4,0,17,0,6,5
52395774,1,,52395785,33,20,13,7,4,3,32,19,13,15,9,6,32,19,13,32,19,13,17,10,7,11,8,3,6,4,2,1,1,0,0,0,0,11,11,7,3,3,0,1,2,0,9,5,4,1,13,0,6,3
52395775,0,,,12,5,7,0,0,0,12,5,7,7,3,4,12,5,7,12,5,7,5,2,3,3,2,1,1,0,1,0,0,0,0,0,0,8,8,4,4,0,0,0,0,0,4,4,0,0,3,0,1,2
52395776,1,,52395787,113,50,63,10,5,5,108,48,60,47,19,28,107,47,60,106,46,60,61,29,32,34,14,20,20,9,11,1,0,1,1,0,1,44,44,8,20,7,4,4,1,1,37,28,9,4,36,0,5,11
52395777,0,,,158,70,88,5,3,2,153,67,86,67,37,30,151,65,86,150,64,86,86,30,56,64,20,44,32,7,25,4,0,4,2,2,0,66,64,17,30,9,5,3,0,0,47,38,9,0,43,0,9,13
52395778,0,,,59,30,29,0,0,0,59,30,29,30,16,14,58,29,29,57,29,28,29,14,15,18,8,10,8,5,3,0,0,0,0,0,0,24,24,6,8,4,5,1,0,0,18,11,7,0,22,0,5,4
52395779,0,,,46,24,22,2,1,1,44,23,21,18,11,7,44,23,21,44,23,21,26,12,14,13,7,6,8,4,4,0,0,0,2,1,1,24,24,9,9,5,1,0,0,0,15,14,1,1,17,2,4,5
52395781,1,,52395782;52395791,11,6,5,2,1,1,17,10,7,8,6,2,17,10,7,17,10,7,9,4,5,6,2,4,5,2,3,0,0,0,0,0,0,4,4,2,3,1,2,0,0,0,6,5,1,1,6,0,1,2
52395782,2,52395781,,5,3,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52395783,0,,,19,13,6,0,0,0,17,12,5,5,5,0,17,12,5,16,11,5,12,7,5,9,5,4,4,1,3,0,0,0,0,0,0,12,12,7,3,2,0,0,0,0,4,3,1,0,9,0,4,1
52395785,2,52395774,,6,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,5,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52395786,2,52395796,,4,4,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52395787,2,52395776,,5,3,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52395791,2,52395781,,3,2,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52395793,0,,,12,4,8,0,0,0,12,4,8,7,3,4,11,4,7,11,4,7,5,1,4,3,0,3,0,0,0,0,0,0,0,0,0,7,7,4,2,0,1,0,0,0,3,1,2,0,5,0,3,0
52395794,0,,,11,5,6,1,0,1,10,5,5,4,2,2,10,5,5,10,5,5,6,3,3,2,1,1,0,0,0,0,0,0,0,0,0,4,4,0,3,0,0,1,0,0,4,3,1,0,4,0,0,1
52395795,2,52395796,,6,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52395796,1,,52395786;52395795,16,8,8,0,0,0,26,15,11,15,10,5,26,15,11,26,15,11,11,5,6,8,4,4,4,2,2,0,0,0,0,0,0,7,7,4,4,2,2,0,0,0,7,4,3,0,10,0,4,0
52396000,2,52396021,,1,1,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52396009,2,52396049,,9,3,6,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,6,6,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52396010,2,52396021,,3,1,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52396020,2,52396021,,7,3,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52396021,1,,52396000;52396010;52396020,130,64,66,4,3,1,137,66,71,63,35,28,135,65,70,133,63,70,74,31,43,41,14,27,14,4,10,3,0,3,1,0,1,61,61,26,23,11,5,2,1,0,41,32,9,0,51,0,13,17
52396022,1,,52396023,202,97,105,14,7,7,198,94,104,114,55,59,195,93,102,193,91,102,84,39,45,49,23,26,14,6,8,0,0,0,2,1,1,109,109,58,30,14,6,3,0,2,55,45,10,3,62,16,21,15
52396023,2,52396022,,11,4,7,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52396032,0,,,18,11,7,5,3,2,13,8,5,8,5,3,13,8,5,13,8,5,5,3,2,3,2,1,0,0,0,0,0,0,0,0,0,7,7,3,1,0,2,1,0,0,4,3,1,2,3,0,1,1
52396041,0,,,61,26,35,2,0,2,46,22,24,40,18,22,44,21,23,39,18,21,6,4,2,3,2,1,0,0,0,0,0,0,1,1,0,48,48,42,2,1,3,0,0,0,6,6,0,0,4,22,1,1
52396042,0,,,315,154,161,22,11,11,272,132,140,160,85,75,268,131,137,265,131,134,112,47,65,49,17,32,14,3,11,2,1,1,1,0,1,189,189,115,43,17,9,3,2,0,73,64,9,6,78,29,30,25
52396043,2,52396052,,2,2,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52396044,2,52396054,,6,2,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52396049,1,,52396009,9,6,3,1,1,0,17,8,9,12,7,5,17,8,9,16,7,9,5,1,4,5,1,4,0,0,0,0,0,0,0,0,0,6,6,7,4,1,0,0,0,0,5,5,0,0,4,0,3,1
52396050,1,,52396060,52,44,8,0,0,0,55,45,10,50,42,8,55,45,10,50,41,9,5,3,2,1,0,1,0,0,0,0,0,0,2,2,0,51,51,54,1,0,0,0,0,0,1,1,0,0,4,29,3,1
52396051,0,,,38,8,30,0,0,0,36,8,28,36,8,28,36,8,28,32,8,24,0,0,0,0,0,0,0,0,0,0,0,0,11,2,9,38,38,38,0,0,0,0,0,0,0,0,0,0,0,24,0,0
52396052,1,,52396043,53,29,24,0,0,0,55,31,24,30,19,11,55,31,24,55,31,24,25,12,13,10,5,5,5,2,3,0,0,0,0,0,0,29,29,13,12,6,0,0,0,0,17,16,1,0,17,0,6,4
52396054,1,,52396044,23,11,12,3,2,1,26,11,15,8,5,3,26,11,15,26,11,15,18,6,12,10,3,7,2,0,2,1,0,1,0,0,0,12,12,7,6,1,0,0,0,1,8,7,1,1,11,1,4,4
52396055,0,,,50,26,24,4,2,2,46,24,22,18,10,8,46,24,22,45,23,22,28,14,14,17,8,9,5,2,3,0,0,0,0,0,0,21,21,6,9,1,2,3,0,0,15,10,5,1,17,1,4,6
52396060,2,52396050,,4,1,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52396063,0,,,49,27,22,2,0,2,46,26,20,23,15,8,45,26,19,44,26,18,23,11,12,12,6,6,2,0,2,0,0,0,3,3,0,29,29,14,13,1,0,0,1,0,15,14,1,2,17,2,6,7
52396066,0,,,111,50,61,2,0,2,90,38,52,60,26,34,89,38,51,85,37,48,30,12,18,18,8,10,3,1,2,1,0,1,4,0,4,79,76,57,11,5,1,2,0,0,19,17,2,0,20,26,7,7
52396067,0,,,33,18,15,2,1,1,27,15,12,21,12,9,27,15,12,24,14,10,6,3,3,1,1,0,0,0,0,0,0,0,3,0,3,25,25,20,3,1,1,0,0,0,5,4,1,0,4,9,1,2
52396073,0,,,64,38,26,2,1,1,60,35,25,37,24,13,57,32,25,56,31,25,23,11,12,13,4,9,2,1,1,0,0,0,4,2,2,39,39,23,10,4,1,1,0,0,16,15,1,0,20,3,12,4
52396074,0,,,8,4,4,0,0,0,8,4,4,3,1,2,8,4,4,8,4,4,5,3,2,1,1,0,0,0,0,0,0,0,0,0,0,6,6,5,0,1,0,0,0,0,1,1,0,0,4,0,3,0
52396077,0,,,446,214,232,21,15,6,412,191,221,287,140,147,406,189,217,386,182,204,125,51,74,48,16,32,15,5,10,2,0,2,17,7,10,339,339,283,31,9,9,4,3,0,55,44,11,3,103,96,62,15
52396078,0,,,1242,581,661,75,33,42,1140,532,608,694,347,347,1118,525,593,1087,511,576,446,185,261,230,82,148,69,22,47,4,0,4,42,19,23,721,721,414,170,77,45,13,2,0,295,252,43,20,327,73,144,72
52396079,0,,,34,16,18,1,1,0,33,15,18,16,9,7,32,14,18,32,14,18,17,6,11,10,3,7,2,0,2,1,0,1,0,0,0,20,20,10,8,0,2,0,0,0,10,9,1,0,13,0,5,5
52396080,0,,,21,15,6,0,0,0,19,13,6,13,8,5,19,13,6,19,13,6,6,5,1,0,0,0,0,0,0,0,0,0,6,3,3,18,18,15,3,0,0,0,0,0,3,3,0,0,6,9,4,0
52396083,0,,,120,56,64,4,2,2,105,49,56,46,20,26,104,49,55,103,49,54,59,29,30,27,10,17,10,3,7,0,0,0,2,1,1,76,76,46,21,6,1,2,0,0,27,26,1,1,42,0,21,12
52396084,0,,,147,70,77,7,4,3,134,63,71,68,38,30,129,60,69,125,57,68,66,25,41,31,12,19,6,2,4,0,0,0,3,2,1,86,86,47,25,10,2,1,0,1,37,34,3,3,46,10,22,14
52396085,0,,,205,101,104,8,5,3,196,95,101,93,50,43,194,93,101,189,93,96,103,45,58,61,24,37,18,6,12,2,0,2,2,2,0,99,99,36,39,11,7,6,0,0,62,52,10,0,67,4,17,21
52396086,0,,,128,66,62,13,9,4,115,57,58,56,30,26,114,56,58,113,55,58,59,27,32,29,12,17,11,5,6,1,1,0,1,1,0,58,58,23,22,5,3,1,1,3,34,25,9,5,40,0,14,8
52396087,0,,,57,28,29,0,0,0,47,24,23,34,19,15,47,24,23,47,24,23,13,5,8,3,2,1,1,0,1,0,0,0,13,4,9,54,54,51,3,0,0,0,0,0,3,3,0,0,12,14,10,1
52396088,0,,,89,47,42,6,2,4,83,45,38,43,28,15,82,44,38,79,43,36,40,17,23,26,11,15,8,5,3,0,0,0,0,0,0,44,44,18,15,5,4,2,0,0,26,24,2,0,30,0,11,5
52396089,0,,,965,460,505,77,41,36,851,405,446,534,268,266,833,398,435,816,391,425,317,137,180,168,73,95,40,15,25,2,1,1,32,19,13,503,503,244,142,64,32,14,4,3,255,227,28,20,229,40,81,58
52396090,0,,,30,15,15,0,0,0,25,11,14,16,8,8,25,11,14,23,10,13,9,3,6,5,0,5,2,0,2,2,0,2,2,0,2,22,22,16,4,2,0,0,0,0,6,5,1,0,8,2,4,1
52396092,0,,,114,59,55,2,1,1,89,44,45,56,28,28,88,43,45,88,43,45,33,16,17,13,7,6,2,1,1,0,0,0,8,4,4,82,82,58,17,6,1,0,0,0,23,22,1,0,23,8,8,8
52396093,0,,,622,309,313,14,6,8,474,219,255,332,148,184,469,218,251,454,213,241,142,71,71,55,29,26,13,6,7,2,0,2,32,6,26,475,475,379,62,21,9,4,0,0,88,77,11,2,101,125,39,32
52396094,0,,,701,281,420,57,30,27,611,242,369,366,141,225,599,235,364,577,231,346,245,101,144,153,52,101,67,14,53,8,0,8,20,8,12,386,384,279,56,28,10,7,1,3,102,72,30,4,117,124,47,25
52396095,0,,,21,9,12,0,0,0,21,9,12,15,7,8,21,9,12,21,9,12,6,2,4,2,1,1,0,0,0,0,0,0,1,1,0,16,16,11,5,0,0,0,0,0,5,5,0,0,5,5,3,1
52396099,0,,,628,246,382,22,12,10,602,232,370,200,101,99,594,228,366,585,224,361,402,131,271,327,89,238,192,47,145,41,8,33,5,2,3,204,198,86,64,29,9,7,1,2,110,94,16,4,110,20,31,40
52396100,1,,52396110,598,265,333,45,22,23,556,244,312,269,131,138,546,235,311,539,233,306,287,113,174,164,48,116,65,10,55,7,0,7,1,0,1,240,238,62,106,34,20,14,3,0,177,160,17,7,157,1,38,53
52396101,0,,,142,75,67,14,11,3,128,64,64,62,34,28,127,63,64,126,62,64,66,30,36,29,14,15,5,2,3,0,0,0,1,0,1,72,72,32,22,12,2,3,0,1,39,35,4,2,45,0,18,13
52396110,2,52396100,,3,1,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52396120,0,,,177,84,93,0,0,0,176,84,92,87,49,38,173,82,91,171,80,91,89,35,54,47,15,32,19,6,13,2,1,1,0,0,0,72,72,16,25,20,6,3,2,0,56,40,16,0,58,0,11,11
52396121,0,,,40,21,19,1,1,0,39,20,19,20,12,8,39,20,19,39,20,19,19,8,11,9,5,4,1,0,1,0,0,0,0,0,0,15,15,3,5,4,1,1,1,0,12,8,4,1,10,1,0,4
52396130,0,,,147,69,78,5,4,1,140,65,75,78,40,38,138,63,75,138,63,75,62,25,37,29,14,15,11,4,7,0,0,0,0,0,0,60,60,12,22,17,6,2,1,0,47,31,16,1,41,0,7,12
52396140,0,,,338,156,182,11,3,8,313,147,166,159,81,78,309,147,162,307,146,161,154,66,88,79,29,50,24,9,15,2,0,2,2,2,0,165,149,55,45,31,14,1,2,1,94,74,20,5,93,11,19,26
52396141,0,,,134,70,64,15,9,6,117,60,57,71,39,32,115,58,57,114,57,57,46,21,25,28,12,16,3,1,2,0,0,0,0,0,0,59,59,17,19,16,4,3,0,0,41,38,3,4,30,7,6,7
52396150,0,,,17,7,10,1,0,1,16,7,9,5,2,3,16,7,9,15,7,8,11,5,6,3,2,1,2,1,1,0,0,0,0,0,0,7,7,0,4,3,0,0,0,0,7,5,2,0,5,0,0,2
52396151,0,,,239,105,134,11,4,7,228,101,127,111,59,52,225,99,126,222,98,124,117,42,75,77,25,52,19,7,12,0,0,0,1,1,0,103,103,29,40,15,11,7,1,0,73,54,19,1,81,1,23,23
52396160,2,52396161,,5,2,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52396161,1,,52396160,85,38,47,7,2,5,83,38,45,36,17,19,81,37,44,81,37,44,47,21,26,28,12,16,13,4,9,1,1,0,0,0,0,32,32,4,13,11,4,1,1,0,30,21,9,0,28,0,4,7
52396170,2,52396171,,4,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52396171,1,,52396170,148,75,73,10,5,5,142,72,70,70,43,27,140,71,69,139,70,69,72,29,43,45,18,27,13,3,10,2,0,2,0,0,0,59,59,14,27,8,5,5,0,2,47,36,11,2,43,1,7,16
52396180,2,52396190,,9,3,6,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,9,9,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52396181,0,,,1394,657,737,86,41,45,1294,611,683,705,372,333,1259,587,672,1235,571,664,589,239,350,360,121,239,149,33,116,26,2,24,8,3,5,592,563,201,165,100,62,22,10,3,358,297,61,21,327,12,90,76
52396190,1,,52396180,1769,839,930,132,69,63,1611,759,852,1004,490,514,1579,743,836,1543,727,816,607,269,338,283,109,174,74,26,48,9,2,7,35,15,20,766,764,309,243,119,66,31,2,3,449,390,59,34,364,52,116,102
52396191,0,,,4811,2298,2513,518,258,260,4188,2003,2185,2648,1329,1319,4063,1931,2132,3989,1891,2098,1540,674,866,770,299,471,211,74,137,11,0,11,104,46,58,2249,2248,925,618,348,237,89,23,8,1307,1149,158,136,1095,124,399,283
52396192,0,,,4695,2212,2483,516,270,246,4094,1910,2184,2538,1243,1295,3991,1858,2133,3925,1829,2096,1556,667,889,831,318,513,246,63,183,25,2,23,58,19,39,2155,2153,798,672,356,210,85,27,5,1337,1172,165,137,1071,88,353,290
52396193,0,,,175,84,91,6,2,4,164,81,83,91,52,39,162,79,83,160,79,81,73,29,44,45,15,30,14,2,12,0,0,0,1,0,1,99,99,53,27,10,7,2,0,0,46,39,7,1,56,12,22,14
