KEY_CODE,HTKSYORI,HTKSAKI,GASSAN,T001100001,T001100002,T001100003,T001100004,T001100005,T001100006,T001100007,T001100008,T001100009,T001100010,T001100011,T001100012,T001100013,T001100014,T001100015,T001100016,T001100017,T001100018,T001100019,T001100020,T001100021,T001100022,T001100023,T001100024,T001100025,T001100026,T001100027,T001100028,T001100029,T001100030,T001100031,T001100032,T001100033,T001100034,T001100035,T001100036,T001100037,T001100038,T001100039,T001100040,T001100041,T001100042,T001100043,T001100044,T001100045,T001100046,T001100047,T001100048,T001100049,T001100050
52406149,2,52406148,,2,0,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52406151,2,52406152,,5,3,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52406152,1,,52406142;52406151,18,10,8,1,1,0,24,13,11,8,6,2,24,13,11,24,13,11,16,7,9,8,3,5,6,3,3,1,1,0,0,0,0,7,7,2,4,2,1,1,0,0,8,5,3,0,9,0,2,1
52406154,0,,,68,34,34,0,0,0,68,34,34,38,22,16,67,34,33,66,34,32,30,12,18,16,4,12,10,3,7,2,1,1,0,0,0,28,28,8,9,5,3,3,0,0,20,13,7,0,22,0,6,3
52406155,0,,,10,6,4,0,0,0,10,6,4,3,2,1,10,6,4,10,6,4,7,4,3,4,1,3,1,0,1,0,0,0,0,0,0,6,6,3,2,1,0,0,0,0,3,3,0,0,6,0,3,1
52406157,0,,,33,18,15,4,4,0,29,14,15,15,8,7,28,13,15,28,13,15,14,6,8,7,2,5,1,0,1,0,0,0,0,0,0,9,9,1,0,4,2,1,0,1,8,3,5,0,9,0,1,0
52406158,0,,,28,16,12,0,0,0,28,16,12,13,7,6,28,16,12,28,16,12,15,9,6,7,5,2,2,2,0,0,0,0,0,0,0,11,11,1,6,2,1,1,0,0,10,6,4,0,11,0,1,4
52406160,0,,,89,47,42,4,1,3,85,46,39,34,23,11,84,45,39,84,45,39,51,23,28,29,14,15,16,8,8,0,0,0,0,0,0,38,38,9,17,7,2,1,2,0,28,24,4,1,31,0,6,12
52406161,0,,,15,7,8,0,0,0,15,7,8,6,2,4,15,7,8,15,7,8,9,5,4,6,3,3,2,1,1,1,0,1,0,0,0,6,6,0,4,1,1,0,0,0,6,3,3,0,6,0,0,2
52406162,0,,,20,12,8,2,2,0,18,10,8,7,4,3,17,10,7,17,10,7,11,6,5,5,2,3,3,1,2,1,0,1,0,0,0,7,7,2,2,1,1,0,0,1,5,1,4,0,6,0,2,0
52406164,0,,,44,25,19,3,2,1,41,23,18,22,14,8,41,23,18,41,23,18,19,9,10,6,2,4,3,1,2,0,0,0,0,0,0,22,22,11,6,2,1,1,1,0,11,6,5,1,13,2,5,2
52406166,0,,,27,12,15,2,1,1,25,11,14,14,6,8,23,11,12,23,11,12,11,5,6,6,3,3,0,0,0,0,0,0,0,0,0,9,9,2,2,1,3,0,1,0,7,4,3,1,7,0,2,1
52406167,0,,,11,4,7,0,0,0,11,4,7,6,2,4,11,4,7,11,4,7,5,2,3,2,0,2,1,0,1,0,0,0,0,0,0,5,5,1,2,2,0,0,0,0,4,3,1,0,3,0,0,0
52406168,0,,,54,26,28,5,5,0,49,21,28,30,11,19,47,21,26,45,20,25,19,10,9,11,5,6,5,2,3,0,0,0,2,1,1,20,20,5,5,5,3,0,2,0,15,13,2,0,12,0,4,3
52406170,0,,,21,8,13,0,0,0,21,8,13,12,7,5,21,8,13,21,8,13,9,1,8,7,0,7,3,0,3,0,0,0,0,0,0,12,12,7,2,2,1,0,0,0,5,2,3,0,9,0,5,0
52406172,0,,,92,48,44,9,6,3,83,42,41,42,23,19,82,41,41,81,41,40,41,19,22,18,7,11,4,2,2,0,0,0,1,0,1,40,40,14,11,7,6,1,1,0,26,21,5,2,28,0,10,5
52406173,0,,,24,15,9,0,0,0,24,15,9,10,5,5,24,15,9,24,15,9,14,10,4,8,4,4,2,2,0,1,1,0,0,0,0,11,11,5,2,2,1,1,0,0,6,3,3,0,9,0,5,2
52406174,0,,,76,41,35,4,3,1,72,38,34,36,19,17,69,35,34,67,33,34,36,19,17,26,16,10,7,4,3,1,0,1,0,0,0,32,32,9,11,7,2,2,1,0,23,17,6,0,23,0,5,6
52406176,0,,,27,13,14,5,3,2,22,10,12,15,7,8,22,10,12,22,10,12,7,3,4,4,1,3,1,0,1,0,0,0,0,0,0,12,12,6,2,1,2,0,1,0,6,5,1,1,7,0,6,0
52406177,0,,,40,23,17,0,0,0,40,23,17,21,16,5,39,22,17,38,22,16,19,7,12,11,3,8,4,1,3,0,0,0,1,0,1,16,16,4,5,3,3,1,0,0,11,9,2,0,12,0,2,1
52406178,0,,,20,10,10,0,0,0,20,10,10,11,6,5,19,9,10,19,9,10,9,4,5,3,0,3,3,0,3,0,0,0,0,0,0,9,9,4,2,2,0,0,1,0,5,3,2,0,6,0,2,1
52406179,2,52406189,,6,4,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52406183,0,,,109,58,51,10,6,4,99,52,47,45,25,20,98,51,47,98,51,47,54,27,27,20,8,12,7,2,5,1,0,1,0,0,0,45,45,13,20,4,3,1,3,1,32,21,11,2,35,1,9,11
52406184,1,,52406185,29,13,16,2,1,1,31,14,17,12,7,5,31,14,17,31,14,17,19,7,12,11,3,8,8,3,5,0,0,0,0,0,0,12,12,5,3,3,2,1,0,0,8,6,2,0,13,0,5,1
52406185,2,52406184,,4,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52406186,0,,,89,46,43,4,4,0,85,42,43,40,20,20,82,40,42,82,40,42,45,22,23,23,9,14,6,2,4,0,0,0,0,0,0,39,39,11,15,9,1,1,2,0,28,18,10,0,31,0,7,6
52406187,2,52406188,,7,5,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52406188,1,,52406187,87,43,44,6,3,3,88,45,43,43,23,20,87,44,43,86,44,42,45,22,23,23,9,14,10,2,8,0,0,0,0,0,0,37,37,15,11,8,5,0,1,1,24,16,8,1,32,0,11,5
52406189,1,,52406179,101,49,52,5,3,2,102,50,52,62,35,27,99,48,51,99,48,51,40,15,25,20,6,14,6,3,3,0,0,0,1,0,1,37,37,10,11,6,8,5,0,0,30,19,11,0,27,0,6,3
52406192,0,,,72,33,39,6,3,3,66,30,36,32,13,19,66,30,36,65,30,35,34,17,17,14,6,8,6,2,4,0,0,0,0,0,0,22,22,1,5,9,4,1,1,1,21,13,8,2,20,0,1,4
52406193,1,,52406194,108,53,55,2,0,2,111,54,57,51,24,27,110,53,57,106,51,55,60,30,30,28,9,19,14,4,10,3,0,3,1,0,1,53,53,24,16,9,5,2,0,0,31,25,6,1,40,0,17,8
52406194,2,52406193,,5,1,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52406195,0,,,63,31,32,4,1,3,59,30,29,31,15,16,57,28,29,55,28,27,28,15,13,12,6,6,7,4,3,1,0,1,0,0,0,20,20,1,7,5,3,3,1,0,19,14,5,1,17,0,1,6
52406196,0,,,97,48,49,7,4,3,90,44,46,47,26,21,89,44,45,87,42,45,43,18,25,15,4,11,9,3,6,1,1,0,0,0,0,38,38,11,11,9,2,2,2,1,27,18,9,2,30,0,11,1
52406197,0,,,40,24,16,2,2,0,38,22,16,15,9,6,37,21,16,36,21,15,23,13,10,11,5,6,3,1,2,1,0,1,0,0,0,19,19,7,7,3,1,0,1,0,12,10,2,1,15,0,4,5
52406198,0,,,183,91,92,7,3,4,176,88,88,90,52,38,175,87,88,175,87,88,86,36,50,41,14,27,19,7,12,1,0,1,1,0,1,76,76,18,29,15,9,4,1,0,58,42,16,3,60,0,16,12
52406199,0,,,179,90,89,17,8,9,162,82,80,80,43,37,161,81,80,161,81,80,82,39,43,47,19,28,19,7,12,3,0,3,0,0,0,70,70,16,25,18,6,1,1,3,53,36,17,5,50,0,10,13
52406200,0,,,35,18,17,3,1,2,32,17,15,13,7,6,32,17,15,32,17,15,19,10,9,8,4,4,3,2,1,0,0,0,0,0,0,15,15,4,6,4,0,0,0,1,11,8,3,1,12,0,3,4
52406201,1,,52406202,113,59,54,3,1,2,118,62,56,45,28,17,116,62,54,115,61,54,73,34,39,37,16,21,12,4,8,0,0,0,1,0,1,53,53,21,18,6,5,4,1,0,34,24,10,0,47,0,18,12
52406202,2,52406201,,8,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52406203,0,,,61,32,29,4,2,2,57,30,27,26,18,8,57,30,27,56,29,27,31,12,19,20,6,14,6,2,4,2,1,1,1,0,1,29,29,11,11,3,1,3,0,0,18,12,6,1,22,1,5,6
52406204,0,,,244,169,75,9,4,5,232,162,70,167,127,40,229,159,70,192,123,69,65,35,30,33,14,19,7,3,4,0,0,0,1,1,0,158,158,109,30,6,9,3,1,0,48,36,12,3,44,39,13,12
52406206,1,,52406207,274,155,119,10,4,6,261,147,114,146,95,51,258,145,113,232,121,111,115,52,63,67,30,37,27,7,20,0,0,0,1,0,1,150,149,97,33,13,6,0,1,0,52,44,8,3,51,30,18,15
52406207,2,52406206,,2,0,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52406210,0,,,38,16,22,2,0,2,36,16,20,21,11,10,36,16,20,35,16,19,15,5,10,7,2,5,3,1,2,1,0,1,0,0,0,17,17,5,6,3,3,0,0,0,12,7,5,0,11,0,2,1
52406211,0,,,32,17,15,3,1,2,29,16,13,15,8,7,29,16,13,28,16,12,14,8,6,9,5,4,6,3,3,0,0,0,0,0,0,12,12,3,5,2,0,0,1,1,9,6,3,1,10,0,2,1
52406212,2,52406222,,9,4,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52406213,0,,,109,56,53,9,2,7,100,54,46,57,33,24,98,53,45,93,50,43,43,21,22,14,8,6,3,1,2,0,0,0,1,0,1,50,50,20,16,7,1,4,2,0,30,23,7,2,26,13,2,10
52406214,0,,,34,21,13,2,0,2,32,21,11,20,15,5,32,21,11,31,20,11,12,6,6,3,1,2,3,1,2,0,0,0,0,0,0,18,18,9,4,3,2,0,0,0,9,7,2,1,7,8,0,2
52406216,0,,,79,36,43,6,2,4,73,34,39,23,10,13,72,34,38,72,34,38,50,24,26,19,11,8,3,2,1,1,0,1,1,1,0,37,37,7,24,2,2,2,0,0,28,26,2,1,30,0,7,18
52406217,0,,,759,374,385,36,20,16,721,353,368,285,146,139,709,346,363,705,343,362,436,207,229,221,106,115,41,18,23,1,0,1,4,2,2,372,372,113,182,42,21,12,2,0,257,221,36,9,284,1,77,119
52406218,0,,,93,51,42,2,0,2,90,51,39,39,23,16,89,50,39,87,49,38,51,28,23,25,15,10,3,3,0,0,0,0,1,1,0,49,49,25,12,6,4,2,0,0,24,20,4,0,37,0,16,9
52406219,0,,,392,177,215,26,11,15,366,166,200,177,83,94,362,164,198,358,162,196,189,83,106,101,38,63,29,7,22,4,1,3,1,1,0,159,159,37,61,31,19,6,2,3,121,86,35,4,129,0,27,40
52406220,0,,,90,44,46,13,9,4,77,35,42,38,19,19,75,35,40,74,35,39,39,16,23,11,3,8,2,0,2,0,0,0,0,0,0,35,35,10,12,5,3,3,1,1,25,18,7,2,27,0,8,7
52406221,0,,,118,58,60,7,4,3,111,54,57,61,32,29,110,54,56,109,54,55,50,22,28,27,8,19,10,2,8,0,0,0,1,1,0,40,40,6,14,8,5,5,0,2,34,21,13,2,34,0,6,6
52406222,1,,52406212,95,45,50,9,6,3,95,43,52,51,23,28,91,40,51,90,39,51,44,20,24,26,11,15,9,3,6,1,0,1,0,0,0,37,37,10,13,7,6,2,1,1,30,21,9,1,29,0,8,8
52406223,0,,,220,108,112,24,7,17,196,101,95,106,55,51,196,101,95,194,99,95,90,46,44,39,20,19,13,5,8,1,1,0,8,1,7,95,95,32,32,17,6,2,3,3,63,46,17,3,61,11,10,21
52406225,2,52406226,,12,5,7,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,5,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52406226,1,,52406225,256,128,128,19,10,9,249,123,126,80,36,44,246,122,124,244,120,124,169,87,82,82,47,35,12,4,8,0,0,0,2,0,2,132,132,42,70,16,7,2,0,0,93,90,3,7,108,0,35,58
52406227,0,,,873,382,491,62,27,35,811,355,456,274,125,149,803,351,452,795,348,447,537,230,307,328,124,204,146,47,99,21,4,17,5,0,5,375,372,99,194,50,21,6,1,1,270,251,19,16,267,1,68,141
52406228,0,,,1822,884,938,104,48,56,1701,823,878,813,406,407,1663,808,855,1639,790,849,888,417,471,474,209,265,138,53,85,10,3,7,12,5,7,893,877,329,334,107,66,27,9,5,538,446,92,30,593,10,199,197
52406229,0,,,669,316,353,48,18,30,621,298,323,308,160,148,612,294,318,604,290,314,313,138,175,171,69,102,56,16,40,2,1,1,0,0,0,283,283,91,94,50,20,16,6,6,190,144,46,13,209,1,68,52
52406231,0,,,64,29,35,4,2,2,60,27,33,26,11,15,60,27,33,58,26,32,34,16,18,17,8,9,4,1,3,0,0,0,0,0,0,29,29,7,15,3,3,0,1,0,22,19,3,0,21,0,5,7
52406232,0,,,143,70,73,2,1,1,141,69,72,64,34,30,138,67,71,138,67,71,77,35,42,46,17,29,17,5,12,2,0,2,2,0,2,69,69,19,34,11,3,1,1,0,49,42,7,0,55,0,13,15
52406233,1,,52406243,330,139,191,20,11,9,318,134,184,140,72,68,312,131,181,306,127,179,178,62,116,129,33,96,93,24,69,17,5,12,2,2,0,103,102,32,39,12,18,5,1,0,74,61,13,5,65,0,22,17
52406235,0,,,65,28,37,13,6,7,52,22,30,20,6,14,51,21,30,50,20,30,32,16,16,15,8,7,6,3,3,0,0,0,0,0,0,21,21,4,8,5,1,1,0,2,17,13,4,1,17,0,3,5
52406236,0,,,87,44,43,4,2,2,83,42,41,35,18,17,81,41,40,80,40,40,48,24,24,24,11,13,8,3,5,0,0,0,0,0,0,35,35,5,17,7,3,3,0,0,30,25,5,2,30,0,5,11
52406237,0,,,158,77,81,10,7,3,148,70,78,51,28,23,144,67,77,143,66,77,97,42,55,77,34,43,40,25,15,5,1,4,0,0,0,64,63,16,33,4,7,2,0,1,46,40,6,3,45,3,7,30
52406238,0,,,726,338,388,63,36,27,661,302,359,361,169,192,648,297,351,632,290,342,300,133,167,130,53,77,29,9,20,7,1,6,3,1,2,318,318,101,105,57,38,11,5,1,213,179,34,13,204,3,64,59
52406239,0,,,89,39,50,17,7,10,72,32,40,43,21,22,71,32,39,69,31,38,29,11,18,12,3,9,6,1,5,0,0,0,0,0,0,37,37,14,9,5,5,2,2,0,22,20,2,6,20,0,9,4
52406241,0,,,302,158,144,30,20,10,272,138,134,133,71,62,264,133,131,264,133,131,139,67,72,73,33,40,25,11,14,1,0,1,1,0,1,124,124,37,42,21,14,3,3,4,85,64,21,5,92,0,26,26
52406242,0,,,164,67,97,14,3,11,150,64,86,47,25,22,148,63,85,146,61,85,103,39,64,74,25,49,32,6,26,6,0,6,0,0,0,47,45,15,17,4,1,4,2,2,30,22,8,3,33,0,11,10
52406243,2,52406233,,8,6,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,5,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52406244,2,52406254,,1,1,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52406245,2,52406255,,5,3,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52406246,0,,,144,73,71,6,2,4,138,71,67,62,36,26,136,70,66,135,69,66,76,35,41,28,13,15,13,5,8,3,2,1,1,0,1,56,56,14,16,14,8,1,2,1,41,31,10,2,46,0,10,9
52406247,0,,,68,35,33,5,2,3,63,33,30,27,17,10,63,33,30,62,32,30,36,16,20,17,7,10,8,2,6,0,0,0,0,0,0,33,33,12,13,5,1,1,1,0,21,18,3,1,25,0,7,6
52406248,0,,,206,84,122,13,7,6,193,77,116,67,35,32,189,75,114,188,74,114,126,42,84,94,26,68,47,5,42,14,0,14,1,1,0,68,67,16,29,8,12,1,0,1,51,45,6,4,48,0,15,19
52406249,0,,,295,144,151,18,8,10,277,136,141,98,49,49,274,134,140,273,133,140,179,87,92,77,36,41,28,15,13,3,1,2,2,1,1,145,145,48,68,15,7,5,1,1,94,84,10,2,112,1,33,52
52406250,0,,,19,8,11,0,0,0,19,8,11,11,4,7,19,8,11,18,8,10,8,4,4,5,2,3,4,2,2,0,0,0,0,0,0,9,9,3,3,2,1,0,0,0,6,6,0,0,6,1,2,1
52406251,0,,,217,116,101,21,16,5,196,100,96,103,55,48,191,98,93,186,96,90,93,45,48,52,23,29,16,5,11,3,0,3,0,0,0,81,81,25,21,17,9,1,1,7,56,38,18,6,64,0,16,9
52406252,0,,,18,8,10,0,0,0,18,8,10,6,3,3,18,8,10,18,8,10,12,5,7,4,1,3,2,0,2,1,0,1,0,0,0,10,10,4,4,2,0,0,0,0,6,5,1,0,9,0,4,1
52406254,1,,52406244,27,21,6,0,0,0,28,22,6,19,17,2,28,22,6,28,22,6,9,5,4,3,2,1,0,0,0,0,0,0,15,15,0,21,21,19,1,1,1,0,0,0,3,2,1,0,6,2,3,1
52406255,1,,52406245,35,12,23,5,2,3,35,13,22,18,6,12,34,13,21,33,13,20,17,7,10,12,3,9,4,1,3,1,0,1,0,0,0,12,12,4,2,5,1,0,1,1,10,3,7,1,13,0,4,1
52406256,0,,,97,42,55,2,0,2,95,42,53,45,20,25,93,42,51,93,42,51,50,22,28,28,10,18,11,4,7,0,0,0,0,0,0,41,41,9,16,10,5,0,1,0,31,22,9,1,33,0,7,8
52406257,0,,,289,154,135,29,21,8,260,133,127,116,58,58,255,131,124,253,130,123,144,75,69,55,29,26,18,6,12,2,1,1,2,1,1,121,121,36,48,11,13,7,5,1,85,62,23,6,97,0,27,33
52406258,0,,,26,15,11,1,0,1,25,15,10,7,5,2,25,15,10,25,15,10,18,10,8,9,4,5,4,2,2,0,0,0,1,1,0,12,12,4,5,1,1,1,0,0,8,6,2,0,11,0,3,3
52406259,0,,,398,200,198,23,13,10,375,187,188,129,66,63,369,185,184,368,185,183,246,121,125,129,62,67,39,15,24,0,0,0,4,2,2,201,201,63,106,13,14,3,1,1,137,123,14,6,156,0,51,73
52406260,0,,,47,25,22,2,1,1,45,24,21,22,11,11,43,24,19,43,24,19,23,13,10,8,5,3,2,2,0,0,0,0,0,0,0,17,17,3,5,5,2,1,1,0,14,9,5,0,15,0,2,3
52406261,0,,,144,70,74,11,3,8,133,67,66,55,30,25,133,67,66,132,66,66,78,37,41,32,13,19,14,3,11,3,2,1,0,0,0,55,55,13,22,9,4,2,2,3,42,30,12,3,46,0,8,13
52406262,0,,,48,21,27,0,0,0,48,21,27,15,7,8,48,21,27,48,21,27,33,14,19,15,7,8,6,2,4,0,0,0,0,0,0,22,22,7,7,5,3,0,0,0,15,9,6,0,19,0,7,5
52406263,0,,,70,36,34,3,2,1,67,34,33,32,16,16,67,34,33,67,34,33,35,18,17,19,9,10,7,3,4,0,0,0,1,0,1,32,31,10,10,8,3,0,0,0,21,18,3,2,21,0,7,8
52406264,1,,52406265,51,18,33,0,0,0,54,18,36,33,12,21,53,18,35,52,18,34,21,6,15,13,4,9,3,0,3,0,0,0,0,0,0,25,14,0,10,4,1,0,0,0,15,14,1,0,6,0,0,2
52406265,2,52406264,,3,0,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52406266,0,,,10,5,5,0,0,0,10,5,5,0,0,0,10,5,5,10,5,5,10,5,5,7,3,4,3,2,1,0,0,0,0,0,0,5,5,0,5,0,0,0,0,0,5,5,0,0,5,0,0,4
52406267,0,,,203,98,105,17,8,9,186,90,96,102,49,53,180,87,93,177,84,93,84,41,43,32,16,16,11,4,7,1,0,1,1,0,1,79,79,14,30,19,10,4,2,0,65,48,17,0,56,0,12,15
52406268,0,,,80,37,43,1,0,1,79,37,42,34,16,18,78,37,41,78,37,41,45,21,24,28,12,16,11,4,7,0,0,0,0,0,0,34,34,9,12,7,5,0,1,0,25,17,8,0,25,0,7,6
52406269,2,52406279,,9,3,6,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52406270,0,,,82,36,46,6,3,3,76,33,43,37,14,23,74,33,41,73,32,41,39,19,20,19,9,10,7,3,4,0,0,0,2,0,2,33,33,7,14,5,4,2,1,0,26,18,8,4,27,0,5,9
52406271,0,,,102,52,50,7,4,3,95,48,47,49,27,22,95,48,47,95,48,47,46,21,25,31,11,20,13,4,9,0,0,0,4,2,2,44,44,14,14,8,5,2,1,0,29,17,12,3,32,0,9,6
52406272,0,,,151,48,103,4,4,0,147,44,103,38,23,15,145,42,103,143,41,102,109,21,88,94,13,81,69,7,62,21,0,21,0,0,0,29,28,8,9,3,4,2,2,0,20,11,9,0,22,0,7,4
52406275,2,52406285,,1,0,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52406276,2,52406285,,8,5,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52406277,0,,,104,53,51,5,2,3,99,51,48,45,25,20,98,51,47,96,50,46,54,26,28,33,15,18,10,4,6,0,0,0,0,0,0,41,41,11,14,6,5,4,0,1,30,21,9,2,36,0,10,8
52406278,0,,,104,51,53,8,4,4,96,47,49,44,22,22,93,46,47,91,44,47,52,25,27,18,10,8,2,1,1,0,0,0,0,0,0,41,41,7,18,9,4,1,1,1,34,29,5,1,32,0,6,14
52406279,1,,52406269,42,21,21,4,3,1,47,21,26,20,10,10,46,21,25,46,21,25,27,11,16,9,3,6,3,1,2,1,0,1,0,0,0,19,19,6,11,3,2,0,1,0,16,12,4,1,18,0,5,6
52406280,0,,,27,14,13,0,0,0,27,14,13,10,5,5,26,14,12,25,13,12,17,9,8,5,2,3,2,1,1,1,1,0,1,1,0,13,13,5,4,2,2,0,0,0,8,4,4,0,11,0,3,2
52406284,2,52406285,,5,2,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52406285,1,,52406275;52406276;52406284,55,27,28,8,4,4,61,30,31,29,14,15,61,30,31,60,30,30,32,16,16,21,8,13,8,3,5,0,0,0,0,0,0,23,23,9,7,9,2,1,1,0,20,16,4,3,24,0,9,4
52406287,0,,,27,12,15,0,0,0,27,12,15,12,7,5,27,12,15,27,12,15,15,5,10,8,1,7,3,0,3,0,0,0,0,0,0,11,11,3,2,4,2,0,0,0,8,7,1,0,10,0,3,1
52406288,0,,,95,44,51,2,0,2,93,44,49,38,17,21,92,44,48,91,44,47,55,27,28,27,12,15,14,5,9,1,1,0,0,0,0,40,40,11,13,9,5,1,1,0,29,20,9,0,33,0,8,8
52406289,0,,,188,65,123,6,3,3,182,62,120,48,21,27,180,60,120,179,60,119,134,41,93,103,24,79,61,8,53,12,0,12,1,0,1,44,43,10,12,15,3,2,0,1,32,29,3,2,35,0,9,6
52406290,0,,,222,104,118,16,8,8,206,96,110,110,53,57,200,93,107,199,93,106,96,43,53,45,15,30,17,4,13,2,0,2,1,0,1,89,89,23,28,19,13,3,2,1,65,49,16,2,63,0,17,15
52406291,0,,,225,96,129,63,39,24,162,57,105,157,54,103,156,57,99,102,49,53,5,3,2,2,1,1,1,1,0,0,0,0,11,4,7,56,51,28,12,7,3,1,0,0,23,22,1,4,4,10,1,2
52406292,2,52406293,,10,4,6,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52406293,1,,52406292,12,5,7,2,1,1,20,8,12,10,4,6,19,8,11,19,8,11,10,4,6,7,2,5,5,2,3,0,0,0,0,0,0,5,5,1,4,3,1,0,0,0,8,6,2,1,6,0,0,3
52406294,2,52406295,,9,5,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52406295,1,,52406294,178,74,104,4,3,1,183,76,107,45,26,19,181,75,106,178,73,105,138,50,88,106,33,73,57,13,44,8,1,7,0,0,0,47,44,14,16,7,5,4,0,0,31,23,8,0,37,0,9,11
52406296,0,,,16,10,6,0,0,0,16,10,6,10,7,3,16,10,6,16,10,6,6,3,3,2,1,1,2,1,1,0,0,0,0,0,0,7,7,2,3,1,0,1,0,0,4,3,1,0,4,0,0,3
52406297,0,,,170,96,74,9,7,2,161,89,72,75,42,33,160,88,72,157,86,71,86,47,39,45,19,26,16,5,11,0,0,0,1,0,1,69,69,14,30,11,9,4,0,1,55,45,10,2,58,0,12,17
52406298,0,,,30,15,15,0,0,0,30,15,15,18,10,8,29,14,15,29,14,15,12,5,7,9,3,6,2,1,1,0,0,0,0,0,0,13,13,4,3,4,2,0,0,0,9,7,2,0,9,0,3,2
52406299,0,,,91,45,46,7,4,3,84,41,43,41,22,19,83,41,42,83,41,42,43,19,24,19,7,12,9,3,6,0,0,0,1,1,0,40,40,10,17,7,4,2,0,0,30,24,6,2,29,0,8,8
52406310,2,52406341,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52406320,2,52406341,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52406330,0,,,17,11,6,0,0,0,17,11,6,12,7,5,17,11,6,17,11,6,5,4,1,3,2,1,1,1,0,0,0,0,0,0,0,10,10,6,2,1,1,0,0,0,4,2,2,0,4,0,1,1
